law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority
Aaron L Love Law Office,http://lovelawgroup.com/,https://www.google.com/maps/place/?q=place_id:ChIJq3T8i2EewYcR6CzLhw_0YSI,,Lee's Summit,MO,Jackson,(816) 554-3330,planning@lovelawgroup.com,Medical Malpractice,3435 NE Ralph Powell Rd,64064,Kansas City,5
Attorney Mike Reneau,http://www.mikereneau.com/,https://www.google.com/maps/place/?q=place_id:ChIJVYz67HoewYcR6cLTh5mGaBg,,Lee's Summit,MO,Jackson,(816) 434-6200,mreneau@reneaulawoffice.com,Personal Injury,3720 NE Troon Dr,64064,Kansas City,5
Barnds Law,https://www.barndslaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJd3FrXJEfwYcRERaT8Z9NFaU,,Lee's Summit,MO,Jackson,(913) 514-0909,,Criminal Defense,3300 NE Ralph Powell Rd,64064,Kansas City,5
"Bushyhead, LLC",http://www.bushyheadlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJzewZsowfwYcR8Qorl5E2uzY,,Lee's Summit,MO,Jackson,(816) 207-6032,stephanie@bushyheadlaw.com,Business Law,315 SE Main St #1400,64063,Kansas City,2
Cain & Cain,http://www.cainandcain.com/,https://www.google.com/maps/place/?q=place_id:ChIJwcaq5TIcwYcRNESGnANb6s8,,Lee's Summit,MO,Jackson,(816) 795-7714,randy@cainandcain.com,Personal Injury,200 NE Missouri Rd Suit 200,64086,Kansas City,5
"Chinnery Evans & Nail, P.C.",https://www.chinnery.com/,https://www.google.com/maps/place/?q=place_id:ChIJQ8MasWAewYcRkaSn8AWFcsk,,Lee's Summit,MO,Jackson,(816) 525-2050,info@chinnery.com,Estate Planning,800 NE Vanderbilt Ln,64064,Kansas City,2
Cynthia M. Dodge LLC,,https://www.google.com/maps/place/?q=place_id:ChIJC7oCu_QfwYcR1J1bmi62W2c,,Lee's Summit,MO,Jackson,(816) 246-9200,,Criminal Defense,312 SW Greenwich Dr #10,64082,Kansas City,5
"David M. Lurie, Criminal Defense Attorney",https://www.the-law.com/?npcmp=dir:local:4244112:64063,https://www.google.com/maps/place/?q=place_id:ChIJ2QztktkfwYcRwXaGQ68uUc8,,Lee's Summit,MO,Jackson,(816) 525-1500,,Criminal Defense,688 SE Bayberry Ln STE 105,64063,Kansas City,5
Gedbaw Law Firm,https://gedbawlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJS4dycrQbwYcRRsHzJrXO3lw,,Lee's Summit,MO,Jackson,(816) 379-5329,jgedbaw@gedbawlawfirm.com,Criminal Defense,618 SE 4th St Suite 204,64063,Kansas City,5
Geib Law Group,https://www.geiblaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJt0xUGhodwYcR8mNW9uhu0qw,,Lee's Summit,MO,Jackson,(816) 908-9676,info@geiblaw.com,Personal Injury,4971 NE Goodview Cir suite b,64064,Kansas City,5
Gilmore Law Firm,https://www.midwestattorneys.com/,https://www.google.com/maps/place/?q=place_id:ChIJ7Tqrn4wfwYcRvnMRVPofagc,,Lee's Summit,MO,Jackson,(816) 524-0404,mark@midwestattorneys.com,Personal Injury,332 SE Douglas St,64063,Kansas City,5
J. D. Williamson Mediation & Dispute Resolution,,https://www.google.com/maps/place/?q=place_id:ChIJ70JpS70YwYcRus2GQg8R-Rc,,Lee's Summit,MO,Jackson,(816) 898-4808,,Criminal Defense,10821 Milton Thompson Rd,64104,Kansas City,5
James R. Anderson Attorney at Law,,https://www.google.com/maps/place/?q=place_id:ChIJV13gMfUfwYcRx9howmrjcWg,,Lee's Summit,MO,Jackson,(816) 524-1022,,Criminal Defense,2800 SE Ranson Rd,64082,Kansas City,5
"Jennifer Ward McKenna, Attorney at Law",https://jennifermckennalaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJjyMJO78fwYcRRQvsP3Mywmc,,Lee's Summit,MO,Jackson,(816) 929-8089,Jennifer@JWMLaw.net,Medical Malpractice,3500 NE Ralph Powell Rd,64064,Kansas City,5
KC Elder Law,http://www.kcelderlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJQ9XI2bUfwYcRpedDIJ63E8U,,Lee's Summit,MO,Jackson,(816) 220-4119,contact@kcelderlaw.com,Medical Malpractice,301 NE Mulberry St #204,64086,Kansas City,5
"Kapke Willerth, LLC",http://www.kapkewillerth.com/,https://www.google.com/maps/place/?q=place_id:ChIJBft-IGEewYcR6KR5aDd2Xzw,,Lee's Summit,MO,Jackson,(816) 461-3800,kwlawkc@kwlawkc.com,Personal Injury,3304 NE Ralph Powell Rd,64064,Kansas City,5
"Keefe Family Law, LLC",http://keefefamilylaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJD-bz6DIhwYcRIO8Gef-ocAE,,Lee's Summit,MO,Jackson,(816) 974-0689,kkeefe@keefefamilylaw.com,Family Law,3500 NE Ralph Powell Rd Ste A,64064,Kansas City,4
Kelly & Jansen LLC,https://www.mokanlegal.com/,https://www.google.com/maps/place/?q=place_id:ChIJIeEOf_MfwYcRJM34XFazeB0,,Lee's Summit,MO,Jackson,(816) 347-1818,dave@mokanlegal.com,Personal Injury,114 SW 3rd St,64063,Kansas City,5
Lauber Municipal Law,http://www.laubermunicipallaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAIQfwYcR7Tmq15viHrM,,Lee's Summit,MO,Jackson,(816) 525-7881,,Business Law,4031 NE Lakewood Way,64064,Kansas City,2
"Law Office of Camron Hoorfar, PC",http://www.kclegalteam.com/,https://www.google.com/maps/place/?q=place_id:ChIJ8WlfovMfwYcRE2mQQtKa9XI,,Lee's Summit,MO,Jackson,(816) 524-4949,,Criminal Defense,202 SW Market St,64063,Kansas City,5
Law Office of J. Denise Carter,https://www.carterputnam.com/?npcmp=dir:local:4839070:64063,https://www.google.com/maps/place/?q=place_id:ChIJLSeFruIfwYcRe-HLc_j0Swc,,Lee's Summit,MO,Jackson,(816) 246-8881,,General,211 NW Executive Way suite g,64063,Kansas City,4
"Law Office of Kirby L. Minor, LLC",http://kirbyminor.com/,https://www.google.com/maps/place/?q=place_id:ChIJveyJ7noewYcRX0wg_goR9fg,,Lee's Summit,MO,Jackson,(816) 888-0632,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,Family Law,215 SE Douglas St,64063,Kansas City,4
"Law Office of Kristen M. Buzzelli, LLC",https://www.buzzellilaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJ__9b6I8fwYcRwvlPSUU9uBI,,Lee's Summit,MO,Jackson,(816) 581-2020,,Family Law,529 SE 2nd St Suite A,64063,Kansas City,4
Law Quill,http://www.lawquill.com/,https://www.google.com/maps/place/?q=place_id:ChIJRXHYEEYdwYcRDXy5xYOt1v8,,Lee's Summit,MO,Jackson,,,General,210 SW Market St Suite 138,64063,Kansas City,4
Lund Law Offices LLC,http://www.lundlawoffices.com/,https://www.google.com/maps/place/?q=place_id:ChIJbfyaeaYfwYcRx2nFAJq6XxQ,,Lee's Summit,MO,Jackson,(816) 875-2380,zach@lundlawoffices.com,Estate Planning,1308 NE Windsor Dr,64086,Kansas City,2
Michael L Gatrost PC,,https://www.google.com/maps/place/?q=place_id:ChIJS_Fo2dcYwYcRSJ8XS-TDaps,,Lee's Summit,MO,Jackson,(816) 554-4555,,Criminal Defense,9203 Cyclone School Rd,64064,Kansas City,5
Miller & Terry Attorneys at Law,http://millerterrylaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJQdJIe4UfwYcRU9z2s2fte7s,,Lee's Summit,MO,Jackson,(816) 524-8718,,General,618 SE 4th St,64063,Kansas City,4
Moehlman Law Firm,https://www.moehlmanlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJE05Km_4fwYcRKJDa0yXGgZg,,Lee's Summit,MO,Jackson,(816) 272-5301,info@moehlmanlaw.com,Estate Planning,2641 NE McBaine Dr,64064,Kansas City,2
Myers Law Firm,http://www.myersfirm.net/,https://www.google.com/maps/place/?q=place_id:ChIJvyykDbYfwYcR5eou63FoCw8,,Lee's Summit,MO,Jackson,(816) 251-4540,rossmyers.attorney@gmail.com,Criminal Defense,200 NE Missouri Rd Suit 200,64086,Kansas City,5
Paths Law Firm,https://pathslawfirm.com/?utm_source=google&utm_medium=google-business-profile,https://www.google.com/maps/place/?q=place_id:ChIJ9YYWX8wdwYcRR3_o87v3sSI,,Lee's Summit,MO,Jackson,(816) 370-6578,kcmba-logo@2x.png,Medical Malpractice,5008 NE Lakewood Way,64064,Kansas City,5
"Pearson Law, Llc",https://pearsonlawkc.com/contact,https://www.google.com/maps/place/?q=place_id:ChIJA3lY_YAbwYcRA7tuQRN-O3U,,Lee's Summit,MO,Jackson,(816) 866-9700,,General,210 SW Market St #205,64063,Kansas City,4
Ridings Estate Planning Law Firm,https://www.ridingslegal.com/,https://www.google.com/maps/place/?q=place_id:ChIJbYXZuKQfwYcRy_Pg5KU9hUw,,Lee's Summit,MO,Jackson,(816) 774-1002,office@ridingslegal.com,Estate Planning,210 SW Market St Suite 243,64063,Kansas City,2
Shipman Dehardt Law,https://www.shipman-dehardtlaw.com/?utm_source=google-local&utm_medium=organic&utm_campaign=3455,https://www.google.com/maps/place/?q=place_id:ChIJV3wrevMfwYcRiYxlszID5Qc,,Lee's Summit,MO,Jackson,(816) 525-3993,,Criminal Defense,100 SW 3rd St STE C,64063,Kansas City,5
Siegel Family Law,http://www.siegel-family-law.com/,https://www.google.com/maps/place/?q=place_id:ChIJZwdh57kfwYcRrmKdDdM5PXY,,Lee's Summit,MO,Jackson,(816) 836-9950,,General,215 SE Douglas St,64063,Kansas City,4
"Speckman Law, LLC",https://speckmanlawllc.com/,https://www.google.com/maps/place/?q=place_id:ChIJZbEc_g8fwYcRkZeFw4dOl0w,,Lee's Summit,MO,Jackson,(816) 875-6027,jspeckman@speckmanlawllc.com,Family Law,1308 NE Windsor Dr,64086,Kansas City,4
"Stange Law Firm, PC",https://www.stangelawfirm.com/?utm_campaign=gmb,https://www.google.com/maps/place/?q=place_id:ChIJEf3SH78fwYcROTTv0omK3ek,,Lee's Summit,MO,Jackson,(855) 947-4042,chosen-sprite@2x.png,Family Law,256 NE Tudor Rd,64086,Kansas City,4
Stephen Marshall Law,https://stephenmarshalllaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJmbsC1r4fwYcR4Q5EjNzFE0E,,Lee's Summit,MO,Jackson,(816) 592-0724,,Bankruptcy,282 NE Tudor Rd,64086,Kansas City,2
"Stover Law Firm, LLC",http://www.stoverlawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJCYKaQPq9wIcRAug1eRgnJWg,,Lee's Summit,MO,Jackson,(816) 778-2992,,Estate Planning,3300 NE Ralph Powell Rd,64064,Kansas City,2
Swisher Law Office and Summit Mediation Services,https://www.michaelpaulswisher.com/contact/,https://www.google.com/maps/place/?q=place_id:ChIJWcf7w5ofwYcRYA13Uzc1gE4,,Lee's Summit,MO,Jackson,(816) 897-6939,,Family Law,304 SE 3rd St,64063,Kansas City,4
Symonds Law Firm,http://symondslawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJ0wX1XIQfwYcRNFXHyzmr4E8,,Lee's Summit,MO,Jackson,(816) 463-2311,,Personal Injury,114 SW 3rd St,64063,Kansas City,5
The Haggerty Law Firm,https://www.thehaggertylawfirm.com/?utm_campaign=google_business_profile,https://www.google.com/maps/place/?q=place_id:ChIJNfy7HR_gwIcRkMz-slY4O_w,,Lee's Summit,MO,Jackson,(816) 479-6902,,Estate Planning,704 SE 3rd St,64063,Kansas City,2
"The Kuhl Law Firm, LLC",https://www.abekuhl.com/,https://www.google.com/maps/place/?q=place_id:ChIJvcIWMGIewYcRqqPIC5C08XQ,,Lee's Summit,MO,Jackson,(816) 246-9981,,Family Law,3300 NE Ralph Powell Rd,64064,Kansas City,4
"The Law Office of Michael R. Taylor, LLC",https://www.taylordefenselaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJmbsC1r4fwYcRVvtbWQTJF2Y,,Lee's Summit,MO,Jackson,(816) 287-2456,mtaylor@taylordefenselaw.com,Personal Injury,211 NW Executive Way suite g,64063,Kansas City,5
The Law Office of Traci Fann,http://kctrafficattorneys.com/,https://www.google.com/maps/place/?q=place_id:ChIJCYg4WGLwwIcRCmca_tV2VEQ,,Lee's Summit,MO,Jackson,(816) 678-1809,tracifann65@gmail.com,Criminal Defense,211 NW Executive Way suite g,64063,Kansas City,5
"The Stanford Law Firm, LLC",https://www.thestanfordlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJtSdIxNrvwIcRg7LFBNcmBwk,,Lee's Summit,MO,Jackson,(816) 531-2490,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,Personal Injury,600 SW Jefferson St Suite 203,64063,Kansas City,5
The Worstell Law Firm,https://www.worstellfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJw6C24b4fwYcREXK4VfqgZJk,,Lee's Summit,MO,Jackson,(816) 338-7877,,Family Law,218 NE Tudor Rd,64086,Kansas City,4
Weavers Law,http://www.weavers-law.com/,https://www.google.com/maps/place/?q=place_id:ChIJWwrC1xSFuWQRRouEbwYrnTE,,Lee's Summit,MO,Jackson,(816) 200-2215,samantha@weavers-law.com,Family Law,215 SE Douglas St,64063,Kansas City,4
"Williams & Campo, P.C.",http://publiclawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJZWlyk2_hwIcR7fAxSUsR6uQ,,Lee's Summit,MO,Jackson,(816) 524-4646,pcampo@publiclawfirm.com,Intellectual Property,200 Unity Cir N Suite G,64086,Kansas City,1
Schnieders Robert H,https://www.bartonhall.net/?npcmp=dir:local:2509058:64075,https://www.google.com/maps/place/?q=place_id:ChIJkUAM84wTwYcRD4RR_TIUz7s,,Oak Grove,MO,Jackson,(816) 690-4111,,Personal Injury,1117 S Broadway,64075,Kansas City,5
Downing and Strickland LLC,http://www.downingandstrickland.com,,,Raytown,MO,Jackson,(816) 353-2242,,Tax Law,10310 E 63rd Ter,64133,Kansas City,2
Geraldine Mims,https://nextdoor.com/pages/mims-law-office-llc-raytown-mo/recommendations/,https://www.google.com/maps/place/?q=place_id:ChIJS3qKkZTjwIcRQjYJ-jix3Xo,,Raytown,MO,Jackson,(816) 356-7997,icon-tag-blue-small@2x.ed634383.png,Real Estate,6220 Blue Ridge Cutoff Suite 200,64133,Kansas City,2
Jeff A Burmeister Law Office,http://renterscashservice.com,https://www.google.com/maps/place/?q=place_id:ChIJA0_VHuDjwIcRRxXcNTzvcHc,,Raytown,MO,Jackson,(816) 353-9700,,General,7300 Raytown Rd,64133,Kansas City,4
Katz Law Firm Lc,http://www.rkatzlaw.com,,,Raytown,MO,Jackson,(816) 931-5040,rkatz@rkatzlaw.com,DUI,7608 Raytown Rd,64138,Kansas City,5
Law Offices of Robert M. Davis,,https://www.google.com/maps/place/?q=place_id:ChIJpZtoqtDjwIcR0r7ghCWHTTo,,Raytown,MO,Jackson,(816) 522-3549,,Criminal Defense,6530 Raytown Rd F,64133,Kansas City,5
Michael W. Hanna Law Office,https://www.hannalegal.com/?utm_source=google-local&utm_medium=organic&utm_campaign=973,https://www.google.com/maps/place/?q=place_id:ChIJ8Ystk7_jwIcRw4k9iG_GxP0,,Raytown,MO,Jackson,(816) 358-5655,,Criminal Defense,10408 E 63 Terrace,64105,Kansas City,5
Morrison Wiley W,,,,Raytown,MO,Jackson,(816) 353-8787,,General,7608 Raytown Rd,64138,Kansas City,4
Odneal Roger D,http://rgneds.com/,https://www.google.com/maps/place/?q=place_id:ChIJYTQJtFjhwIcR46czUKb-kmU,,Raytown,MO,Jackson,(816) 353-8881,,General,7608 Raytown Rd,64138,Kansas City,4
Petrie Jim R,,https://www.google.com/maps/place/?q=place_id:ChIJ5a7yx5XjwIcRzeeT3KUyDZE,,Raytown,MO,Jackson,(816) 353-1102,,Criminal Defense,6119 Blue Ridge Blvd Suite 101,64133,Kansas City,5
Playter Trial Lawyers,https://www.playter.com/,https://www.google.com/maps/place/?q=place_id:ChIJQ9XI2bUfwYcRGwCvG3IB5gI,,Raytown,MO,Jackson,(816) 666-8902,eric@playter.com,Personal Injury,7608 Raytown Rd,64138,Kansas City,5
Stilley Fowler & Stilley,,https://www.google.com/maps/place/?q=place_id:ChIJSeKpj5TjwIcR8QCqeKjKKdw,,Raytown,MO,Jackson,(816) 737-2771,,Criminal Defense,6240 Raytown Rd,64133,Kansas City,5
The Ezeh Law Firm Inc.,http://www.ezehlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJd10p13zvwIcRf-bLgO5Npyw,,Raytown,MO,Jackson,(816) 822-8088,info@mysite.com,Personal Injury,6225 Raytown Trafficway,64133,Kansas City,5
The Traffic Lawyers of Kopecky Law PA,http://www.kansascitytrafficlawyer.com/,https://www.google.com/maps/place/?q=place_id:ChIJR0J9epbjwIcRTXeZbCddCyE,,Raytown,MO,Jackson,(816) 421-0100,info@kansascitytrafficlawyer.com,Personal Injury,6105 Blue Ridge Blvd,64133,Kansas City,5
Williams Barbara,,https://www.google.com/maps/place/?q=place_id:ChIJAVxx907hwIcRLmXhlj2wzNo,,Raytown,MO,Jackson,(816) 356-9482,,Criminal Defense,9315 E 83rd St,64138,Kansas City,5
"Welch, Robert C",,,,Sugar Creek,MO,Jackson,(816) 252-1795,,General,10703 Anderson Ct,64054,Kansas City,4
